%ADC1	ADC2	ADC3	ADC4	ref	rigger	PM1_C	PM2_C	PM3_C	PM1_F	PM2_F	PM3_F
181	11	3	10	0	176	194	98	135	0	0	0	
31	12	159	14	0	176	177	101	116	255	0	255	
31	173	5	16	0	176	177	101	116	255	255	0	
178	13	7	13	0	176	177	101	116	0	0	0	
180	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
182	10	5	12	0	176	177	101	116	0	0	0	
20	7	4	177	0	176	177	101	116	0	255	255	
31	12	159	14	0	176	177	101	116	255	0	255	
31	173	5	16	0	176	177	101	116	255	255	0	
178	13	7	13	0	176	177	101	116	0	0	0	
180	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
181	10	5	12	0	176	177	101	116	0	0	0	
21	7	4	177	0	176	177	101	116	0	255	255	
31	12	159	14	0	176	177	101	116	255	0	255	
31	173	5	16	0	176	177	101	116	255	255	0	
178	13	6	13	0	176	177	101	116	0	0	0	
179	12	6	13	0	176	177	101	116	0	0	0	
180	11	5	13	0	176	177	101	116	0	0	0	
182	10	5	13	0	176	177	101	116	0	0	0	
20	7	4	177	0	176	177	101	116	0	255	255	
31	12	159	14	0	176	177	101	116	255	0	255	
31	173	5	16	0	176	177	101	116	255	255	0	
178	13	7	13	0	176	177	101	116	0	0	0	
180	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
181	11	5	12	0	176	177	101	116	0	0	0	
20	7	4	177	0	176	177	101	116	0	255	255	
31	12	159	14	0	176	177	101	116	255	0	255	
31	173	5	16	0	176	177	101	116	255	255	0	
178	13	6	13	0	176	177	101	116	0	0	0	
179	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
20	7	3	177	0	176	177	101	116	0	255	255	
31	12	159	14	0	176	177	101	116	255	0	255	
31	173	5	16	0	176	177	101	116	255	255	0	
178	13	7	13	0	176	177	101	116	0	0	0	
180	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
182	11	5	13	0	176	177	101	116	0	0	0	
21	7	3	177	0	176	177	101	116	0	255	255	
31	12	159	14	0	176	177	101	116	255	0	255	
32	173	5	16	0	176	177	101	116	255	255	0	
178	13	7	13	0	176	177	101	116	0	0	0	
180	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
182	11	5	13	0	176	177	101	116	0	0	0	
20	7	4	177	0	176	177	101	116	0	255	255	
31	12	159	15	0	176	177	101	116	255	0	255	
32	173	5	16	0	176	177	101	116	255	255	0	
178	13	7	13	0	176	177	101	116	0	0	0	
180	12	6	13	0	176	177	101	116	0	0	0	
181	11	5	13	0	176	177	101	116	0	0	0	
182	11	5	13	0	176	177	101	116	0	0	0	
