%ADC1	ADC2	ADC3	ADC4	ref	rigger	PM1_C	PM2_C	PM3_C	PM1_F	PM2_F	PM3_F
94	159	164	41	0	203	85	0	0	0	0	0	
141	115	116	83	0	203	66	0	0	0	0	0	
143	114	115	84	0	203	65	0	0	0	0	0	
145	112	113	87	0	203	65	0	0	0	0	0	
147	110	111	88	0	203	64	0	0	0	0	0	
148	108	110	90	0	203	63	0	0	0	0	0	
150	106	107	92	0	203	63	0	0	0	0	0	
152	105	106	93	0	203	62	0	0	0	0	0	
154	104	105	95	0	203	61	0	0	0	0	0	
155	102	103	97	0	203	61	0	0	0	0	0	
156	100	101	98	0	203	60	0	0	0	0	0	
158	98	99	99	0	203	59	0	0	0	0	0	
161	96	98	102	0	203	59	0	0	0	0	0	
162	95	97	104	0	203	58	0	0	0	0	0	
164	92	95	105	0	203	57	0	0	0	0	0	
165	91	93	107	0	203	57	0	0	0	0	0	
167	89	92	109	0	203	56	0	0	0	0	0	
168	87	90	111	0	203	55	0	0	0	0	0	
170	86	88	112	0	203	54	0	0	0	0	0	
171	84	86	114	0	203	54	0	0	0	0	0	
173	82	85	116	0	203	53	0	0	0	0	0	
175	80	83	118	0	203	52	0	0	0	0	0	
176	79	81	119	0	203	52	0	0	0	0	0	
177	77	80	121	0	203	51	0	0	0	0	0	
179	76	78	122	0	203	50	0	0	0	0	0	
180	74	77	124	0	203	50	0	0	0	0	0	
182	72	75	126	0	203	49	0	0	0	0	0	
183	71	73	127	0	203	48	0	0	0	0	0	
184	69	71	129	0	203	48	0	0	0	0	0	
185	67	70	131	0	203	47	0	0	0	0	0	
187	66	69	133	0	203	46	0	0	0	0	0	
188	64	67	134	0	203	46	0	0	0	0	0	
190	63	66	136	0	203	45	0	0	0	0	0	
191	61	64	138	0	203	44	0	0	0	0	0	
192	60	63	140	0	203	43	0	0	0	0	0	
193	58	62	141	0	203	43	0	0	0	0	0	
194	57	60	143	0	203	42	0	0	0	0	0	
196	55	58	144	0	203	41	0	0	0	0	0	
197	53	56	146	0	203	41	0	0	0	0	0	
198	52	56	148	0	203	40	0	0	0	0	0	
200	51	54	149	0	203	39	0	0	0	0	0	
201	49	53	151	0	203	39	0	0	0	0	0	
202	48	51	152	0	203	38	0	0	0	0	0	
203	47	50	154	0	203	37	0	0	0	0	0	
204	46	49	156	0	203	37	0	0	0	0	0	
205	44	48	157	0	203	36	0	0	0	0	0	
206	43	46	159	0	203	35	0	0	0	0	0	
207	41	45	160	0	203	35	0	0	0	0	0	
